date,location,total_vaccinations,total_distributed,people_vaccinated,people_fully_vaccinated,daily_vaccinations,share_doses_used,total_boosters
2021-02-14,Bureau of Prisons,47564.0,43775.0,30193.0,17256.0,1033.0,1.087,
2021-02-14,North Carolina,1617435.0,2067725.0,1166560.0,448878.0,53556.0,0.782,
2021-02-14,Iowa,456512.0,597725.0,335771.0,115407.0,18300.0,0.764,
2021-02-14,Idaho,242295.0,329575.0,174495.0,56629.0,8088.0,0.735,
2021-02-14,North Dakota,148916.0,155375.0,99364.0,47552.0,3156.0,0.958,
2021-02-14,Ohio,1691925.0,2315100.0,1241257.0,447697.0,56851.0,0.731,
2021-02-14,Veterans Health,1600830.0,2042525.0,1146573.0,453043.0,54361.0,0.784,
2021-02-14,Wisconsin,955412.0,1082100.0,709908.0,234709.0,30412.0,0.883,
2021-02-14,United States,52884356.0,70057800.0,38292270.0,14077440.0,1667631.0,0.755,
2021-02-14,Marshall Islands,5938.0,21000.0,5233.0,665.0,147.0,0.28300000000000003,
2021-02-14,Tennessee,967085.0,1361700.0,659390.0,303722.0,25152.0,0.71,
2021-02-14,Federated States of Micronesia,9415.0,30000.0,8495.0,886.0,286.0,0.314,
2021-02-14,Mississippi,427198.0,614100.0,312244.0,114284.0,15167.0,0.696,
2021-02-14,Wyoming,99099.0,122200.0,71653.0,27132.0,3892.0,0.8109999999999999,
2021-02-14,Maryland,850994.0,1193075.0,618905.0,231127.0,26567.0,0.713,
2021-02-14,Northern Mariana Islands,13754.0,29650.0,8604.0,5141.0,266.0,0.46399999999999997,
2021-02-14,Guam,38622.0,51300.0,27647.0,10688.0,1293.0,0.753,
2021-02-14,Arizona,1089155.0,1393575.0,840252.0,244971.0,39989.0,0.782,
2021-02-14,Oregon,671315.0,841550.0,475841.0,193105.0,19796.0,0.7979999999999999,
2021-02-14,Kentucky,678768.0,892100.0,488161.0,187643.0,18632.0,0.7609999999999999,
2021-02-14,Hawaii,225188.0,310600.0,162945.0,62239.0,5449.0,0.725,
2021-02-14,Massachusetts,1085584.0,1502925.0,823429.0,259760.0,43617.0,0.722,
2021-02-14,Texas,4133747.0,5099325.0,2970596.0,1159996.0,126730.0,0.8109999999999999,
2021-02-14,Arkansas,472536.0,630700.0,338611.0,130637.0,11299.0,0.7490000000000001,
2021-02-14,Puerto Rico,382721.0,706800.0,272485.0,108793.0,11861.0,0.541,
2021-02-14,American Samoa,15382.0,29450.0,10062.0,5308.0,446.0,0.522,
2021-02-14,Kansas,389983.0,581975.0,287680.0,99392.0,13386.0,0.67,
2021-02-14,Utah,510267.0,579700.0,307059.0,105704.0,15712.0,0.88,
2021-02-14,Louisiana,769155.0,895150.0,518682.0,248848.0,24173.0,0.8590000000000001,
2021-02-14,Minnesota,870743.0,1132350.0,643627.0,224005.0,20236.0,0.769,
2021-02-14,Vermont,106787.0,138025.0,73105.0,33495.0,2801.0,0.774,
2021-02-14,Indian Health Svc,378614.0,695550.0,273379.0,99411.0,13796.0,0.544,
2021-02-14,Alabama,612254.0,965550.0,474065.0,137032.0,21417.0,0.634,
2021-02-14,Oklahoma,682354.0,816650.0,477378.0,201044.0,15515.0,0.836,
2021-02-14,Georgia,1437718.0,2020275.0,1027629.0,380394.0,41671.0,0.7120000000000001,
2021-02-14,Maine,193246.0,299375.0,141778.0,49721.0,2114.0,0.645,
2021-02-14,Missouri,848026.0,1129975.0,613292.0,225467.0,31839.0,0.75,
2021-02-14,Pennsylvania,1822327.0,2689425.0,1363250.0,453485.0,59213.0,0.6779999999999999,
2021-02-14,Florida,3467856.0,4514300.0,2366552.0,1082096.0,122904.0,0.768,
2021-02-14,Illinois,1854228.0,2566675.0,1421577.0,400340.0,64663.0,0.722,
2021-02-14,Long Term Care,5822871.0,,,,140532.0,,
2021-02-14,Indiana,1058874.0,1388375.0,770193.0,287278.0,44158.0,0.763,
2021-02-14,Alaska,183831.0,271550.0,126381.0,57117.0,5393.0,0.677,
2021-02-15,Guam,,,,,1335.0,,
2021-02-15,Oregon,,,,,17689.0,,
2021-02-15,Florida,,,,,132271.0,,
2021-02-15,Montana,,,,,5709.0,,
2021-02-15,District of Columbia,,,,,3844.0,,
2021-02-15,Tennessee,,,,,24902.0,,
2021-02-15,South Carolina,,,,,19377.0,,
2021-02-15,Arkansas,,,,,10903.0,,
2021-02-15,Minnesota,,,,,20646.0,,
2021-02-15,Republic of Palau,,,,,147.0,,
2021-02-15,North Dakota,,,,,3056.0,,
2021-02-15,Georgia,,,,,41120.0,,
2021-02-15,Iowa,,,,,17966.0,,
2021-02-15,New York State,,,,,85676.0,,
2021-02-15,Kentucky,,,,,18642.0,,
2021-02-15,Virgin Islands,,,,,403.0,,
2021-02-15,Michigan,,,,,49802.0,,
2021-02-15,Kansas,,,,,12932.0,,
2021-02-15,Federated States of Micronesia,,,,,321.0,,
2021-02-15,Wyoming,,,,,3312.0,,
2021-02-15,Massachusetts,,,,,44264.0,,
2021-02-15,Alabama,,,,,22405.0,,
2021-02-15,American Samoa,,,,,498.0,,
2021-02-15,Illinois,,,,,63802.0,,
2021-02-15,Indiana,,,,,46507.0,,
2021-02-15,Maine,,,,,5320.0,,
2021-02-15,Indian Health Svc,,,,,12944.0,,
2021-02-15,Marshall Islands,,,,,184.0,,
2021-02-15,Louisiana,,,,,23289.0,,
2021-02-15,Oklahoma,,,,,14633.0,,
2021-02-15,Alaska,,,,,5212.0,,
2021-02-15,Connecticut,,,,,21501.0,,
2021-02-15,Vermont,,,,,2937.0,,
2021-02-15,Pennsylvania,,,,,55160.0,,
2021-02-15,Long Term Care,,,,,135603.0,,
2021-02-15,New Hampshire,,,,,6570.0,,
2021-02-15,Puerto Rico,,,,,12180.0,,
2021-02-15,New Mexico,,,,,12691.0,,
2021-02-15,Delaware,,,,,3252.0,,
2021-02-15,Hawaii,,,,,5306.0,,
2021-02-15,Nebraska,,,,,7729.0,,
2021-02-15,Dept of Defense,,,,,17202.0,,
2021-02-15,Arizona,,,,,40122.0,,
2021-02-15,Maryland,,,,,26595.0,,
2021-02-15,Northern Mariana Islands,,,,,310.0,,
2021-02-15,Colorado,,,,,30249.0,,
2021-02-15,Texas,,,,,124715.0,,
2021-02-15,Washington,,,,,35136.0,,
2021-02-15,Veterans Health,,,,,55401.0,,
2021-02-15,Ohio,,,,,56733.0,,
2021-02-15,Idaho,,,,,8196.0,,
2021-02-15,Rhode Island,,,,,3372.0,,
2021-02-15,Nevada,,,,,12990.0,,
2021-02-15,United States,,,,,1662106.0,,
2021-02-15,Mississippi,,,,,15050.0,,
2021-02-15,California,,,,,190404.0,,
2021-02-15,West Virginia,,,,,9532.0,,
2021-02-15,South Dakota,,,,,4069.0,,
2021-02-15,New Jersey,,,,,41921.0,,
2021-02-15,Utah,,,,,2117.0,,
2021-02-15,Virginia,,,,,36818.0,,
2021-02-15,North Carolina,,,,,53826.0,,
2021-02-15,Bureau of Prisons,,,,,1071.0,,
2021-02-15,Missouri,,,,,31435.0,,
2021-02-15,Wisconsin,,,,,30043.0,,
2021-02-16,Oklahoma,694616.0,816650.0,484478.0,206173.0,15201.0,0.851,
2021-02-16,Arizona,1154583.0,1396475.0,886107.0,264416.0,41539.0,0.8270000000000001,
2021-02-16,Dept of Defense,754935.0,1096375.0,563839.0,180770.0,16797.0,0.6890000000000001,
2021-02-16,Nebraska,290626.0,407500.0,198660.0,90231.0,7904.0,0.713,
2021-02-16,California,6210992.0,8250650.0,4708607.0,1456222.0,203788.0,0.753,
2021-02-16,West Virginia,393643.0,429800.0,250814.0,142817.0,9461.0,0.9159999999999999,
2021-02-16,Maryland,887943.0,1231825.0,642662.0,244272.0,27854.0,0.721,
2021-02-16,Hawaii,237172.0,311200.0,168479.0,68688.0,6162.0,0.762,
2021-02-16,Massachusetts,1146860.0,1517375.0,863806.0,280622.0,44945.0,0.7559999999999999,
2021-02-16,Puerto Rico,387180.0,716800.0,274733.0,111002.0,10448.0,0.54,
2021-02-16,Kentucky,711588.0,903775.0,510373.0,198180.0,20419.0,0.787,
2021-02-16,Oregon,685214.0,862025.0,483103.0,199679.0,16074.0,0.795,
2021-02-16,Pennsylvania,1832629.0,2711550.0,1369992.0,457037.0,50636.0,0.6759999999999999,
2021-02-16,Guam,39504.0,51300.0,27946.0,11266.0,1226.0,0.77,
2021-02-16,Tennessee,992988.0,1385925.0,675421.0,313510.0,25844.0,0.716,
2021-02-16,South Carolina,738476.0,926750.0,542707.0,183497.0,21826.0,0.797,
2021-02-16,Republic of Palau,4677.0,9200.0,3111.0,1566.0,173.0,0.508,
2021-02-16,North Dakota,153427.0,162175.0,102151.0,49263.0,3378.0,0.946,
2021-02-16,New Jersey,1427336.0,1790200.0,1037920.0,383659.0,47221.0,0.797,
2021-02-16,Long Term Care,5968542.0,,,,136188.0,,
2021-02-16,Federated States of Micronesia,9980.0,30000.0,8825.0,1121.0,322.0,0.33299999999999996,
2021-02-16,South Dakota,162885.0,189250.0,111151.0,51631.0,4236.0,0.861,
2021-02-16,Virgin Islands,12418.0,26425.0,8806.0,3612.0,336.0,0.47,
2021-02-16,Iowa,485710.0,615100.0,360301.0,119865.0,19130.0,0.79,
2021-02-16,Michigan,1657007.0,2134425.0,1124024.0,515237.0,49589.0,0.7759999999999999,
2021-02-16,Arkansas,483438.0,631675.0,343637.0,136415.0,11330.0,0.765,
2021-02-16,Vermont,114986.0,147425.0,78022.0,36773.0,3136.0,0.78,
2021-02-16,Louisiana,784976.0,895350.0,528052.0,255269.0,23607.0,0.877,
2021-02-16,Northern Mariana Islands,14419.0,29650.0,8945.0,5465.0,308.0,0.486,
2021-02-16,Texas,4256383.0,5112975.0,3037786.0,1215236.0,117172.0,0.8320000000000001,
2021-02-16,Indian Health Svc,385284.0,697025.0,278647.0,100756.0,12558.0,0.5529999999999999,
2021-02-16,Missouri,878941.0,1138575.0,630838.0,238767.0,33154.0,0.772,
2021-02-16,Maine,238137.0,317850.0,171975.0,64236.0,7232.0,0.7490000000000001,
2021-02-16,New Hampshire,216649.0,321625.0,151248.0,65235.0,6846.0,0.674,
2021-02-16,Indiana,1091762.0,1445100.0,787050.0,303183.0,47242.0,0.755,
2021-02-16,Illinois,1954382.0,2661550.0,1498639.0,422981.0,68086.0,0.7340000000000001,
2021-02-16,American Samoa,16109.0,29450.0,10236.0,5860.0,490.0,0.547,
2021-02-16,Alabama,636682.0,1015775.0,486206.0,149288.0,20816.0,0.627,
2021-02-16,New Mexico,443359.0,448500.0,300709.0,137520.0,13899.0,0.9890000000000001,
2021-02-16,Colorado,1000597.0,1224575.0,686889.0,308992.0,34720.0,0.8170000000000001,
2021-02-16,Marshall Islands,6455.0,21000.0,5684.0,726.0,187.0,0.307,
2021-02-16,Delaware,152387.0,189050.0,117600.0,34002.0,3552.0,0.8059999999999999,
2021-02-16,Nevada,446800.0,550375.0,336432.0,107905.0,13610.0,0.812,
2021-02-16,Bureau of Prisons,48090.0,44750.0,30719.0,17256.0,1007.0,1.075,
2021-02-16,Rhode Island,147019.0,234500.0,100448.0,46511.0,3563.0,0.627,
2021-02-16,Alaska,191008.0,271550.0,129658.0,60964.0,5448.0,0.703,
2021-02-16,Idaho,263625.0,333575.0,187653.0,64687.0,9257.0,0.79,
2021-02-16,Connecticut,711142.0,914075.0,494373.0,206920.0,22403.0,0.778,
2021-02-16,North Carolina,1684845.0,2074400.0,1198710.0,483989.0,56765.0,0.812,
2021-02-16,Ohio,1794982.0,2350375.0,1308980.0,482839.0,60179.0,0.764,
2021-02-16,Veterans Health,1692702.0,2048375.0,1211927.0,479556.0,60593.0,0.826,
2021-02-16,Washington,1201284.0,1453425.0,890282.0,296840.0,35726.0,0.8270000000000001,
2021-02-16,New York State,3110432.0,3993825.0,2102037.0,924475.0,95534.0,0.779,
2021-02-16,Wisconsin,991691.0,1223525.0,736864.0,243483.0,31768.0,0.8109999999999999,
2021-02-16,United States,55220364.0,71657975.0,39670551.0,15015434.0,1716311.0,0.7709999999999999,
2021-02-16,Wyoming,100186.0,122200.0,72339.0,27531.0,3390.0,0.82,
2021-02-16,Georgia,1473440.0,2130100.0,1040075.0,402578.0,41927.0,0.6920000000000001,
2021-02-16,Virginia,1431501.0,1648500.0,1046408.0,354097.0,38559.0,0.868,
2021-02-16,Montana,181665.0,207250.0,130926.0,50311.0,5934.0,0.877,
2021-02-16,Minnesota,908875.0,1165050.0,669293.0,236228.0,23369.0,0.78,
2021-02-16,Florida,3598996.0,4597575.0,2441429.0,1134793.0,123957.0,0.7829999999999999,
2021-02-16,Utah,532635.0,604675.0,314844.0,118086.0,3195.0,0.8809999999999999,
2021-02-16,Mississippi,438364.0,614100.0,318006.0,119684.0,15612.0,0.7140000000000001,
2021-02-16,District of Columbia,,,,,3844.0,,
2021-02-16,Kansas,397247.0,581975.0,291726.0,102601.0,13096.0,0.6829999999999999,
2021-02-17,Colorado,1024167.0,1230425.0,704742.0,314557.0,33875.0,0.8320000000000001,
2021-02-17,American Samoa,16269.0,29450.0,10267.0,5989.0,422.0,0.552,
2021-02-17,Iowa,495487.0,619000.0,367577.0,122291.0,18104.0,0.8,
2021-02-17,Kentucky,719857.0,911575.0,514681.0,202064.0,19273.0,0.79,
2021-02-17,South Dakota,165865.0,189250.0,113425.0,52337.0,4204.0,0.8759999999999999,
2021-02-17,Louisiana,791574.0,900725.0,531448.0,258404.0,21794.0,0.879,
2021-02-17,Michigan,1680901.0,2146125.0,1136393.0,526520.0,45997.0,0.7829999999999999,
2021-02-17,Utah,532635.0,605650.0,314844.0,118086.0,3195.0,0.879,
2021-02-17,Massachusetts,1170398.0,1526150.0,879627.0,288309.0,40922.0,0.767,
2021-02-17,Bureau of Prisons,48614.0,45725.0,30901.0,17598.0,838.0,1.063,
2021-02-17,Indiana,1113413.0,1447050.0,797872.0,313895.0,45387.0,0.769,
2021-02-17,South Carolina,755422.0,939350.0,551943.0,190900.0,21051.0,0.804,
2021-02-17,Washington,1225920.0,1500225.0,898805.0,312815.0,30996.0,0.8170000000000001,
2021-02-17,Dept of Defense,759117.0,1102225.0,566933.0,181856.0,14529.0,0.6890000000000001,
2021-02-17,Minnesota,925182.0,1165050.0,681366.0,240414.0,25699.0,0.794,
2021-02-17,Wyoming,100186.0,127075.0,72339.0,27531.0,2953.0,0.7879999999999999,
2021-02-17,United States,56281827.0,72423125.0,40268009.0,15471536.0,1644551.0,0.777,
2021-02-17,New Mexico,447379.0,454350.0,302820.0,139262.0,13250.0,0.985,
2021-02-17,Delaware,155111.0,189050.0,118666.0,35601.0,3571.0,0.82,
2021-02-17,North Dakota,154087.0,163150.0,102414.0,49615.0,3438.0,0.9440000000000001,
2021-02-17,District of Columbia,,,,,3844.0,,
2021-02-17,Alaska,193617.0,271550.0,130751.0,62474.0,5337.0,0.713,
2021-02-17,Wisconsin,1012491.0,1238725.0,748247.0,252667.0,30827.0,0.8170000000000001,
2021-02-17,Republic of Palau,5011.0,9200.0,3112.0,1899.0,212.0,0.545,
2021-02-17,Texas,4312301.0,5113175.0,3059756.0,1249085.0,106240.0,0.843,
2021-02-17,Hawaii,240715.0,320950.0,170911.0,69799.0,6669.0,0.75,
2021-02-17,Montana,184579.0,207250.0,132847.0,51293.0,5748.0,0.8909999999999999,
2021-02-17,Connecticut,738191.0,916075.0,509165.0,218777.0,23349.0,0.8059999999999999,
2021-02-17,Indian Health Svc,390833.0,697025.0,282359.0,102592.0,12017.0,0.561,
2021-02-17,New Hampshire,218316.0,321625.0,152041.0,66108.0,6018.0,0.679,
2021-02-17,Puerto Rico,392136.0,716800.0,277616.0,113075.0,9681.0,0.547,
2021-02-17,Virgin Islands,13162.0,26425.0,9302.0,3860.0,349.0,0.498,
2021-02-17,Arkansas,486949.0,649225.0,345271.0,138254.0,9842.0,0.75,
2021-02-17,Vermont,115964.0,150375.0,78816.0,36957.0,3157.0,0.7709999999999999,
2021-02-17,Mississippi,438364.0,614100.0,318006.0,119684.0,13265.0,0.7140000000000001,
2021-02-17,Missouri,892006.0,1138675.0,637707.0,244879.0,31764.0,0.7829999999999999,
2021-02-17,Alabama,650020.0,1032175.0,494424.0,154341.0,19174.0,0.63,
2021-02-17,New Jersey,1480413.0,1790200.0,1067242.0,407180.0,47383.0,0.8270000000000001,
2021-02-17,Oregon,692781.0,878600.0,487286.0,202959.0,14821.0,0.789,
2021-02-17,Long Term Care,6070341.0,,,,127692.0,,
2021-02-17,Federated States of Micronesia,10603.0,30000.0,9118.0,1449.0,369.0,0.353,
2021-02-17,Marshall Islands,6458.0,21000.0,5685.0,728.0,171.0,0.308,
2021-02-17,North Carolina,1734825.0,2075375.0,1223476.0,509113.0,56964.0,0.836,
2021-02-17,Virginia,1460103.0,1714800.0,1060294.0,368764.0,38966.0,0.851,
2021-02-17,Nebraska,294904.0,427000.0,201138.0,91998.0,7691.0,0.691,
2021-02-17,California,6323011.0,8406525.0,4766592.0,1507829.0,195102.0,0.752,
2021-02-17,Ohio,1825178.0,2373775.0,1325650.0,496235.0,59820.0,0.769,
2021-02-17,Guam,41007.0,51300.0,28460.0,12251.0,1223.0,0.799,
2021-02-17,Idaho,270169.0,334550.0,191063.0,67805.0,9256.0,0.8079999999999999,
2021-02-17,Georgia,1473440.0,2131775.0,1040075.0,402578.0,35656.0,0.691,
2021-02-17,Florida,3702569.0,4699950.0,2498089.0,1180757.0,123862.0,0.7879999999999999,
2021-02-17,Arizona,1164900.0,1396475.0,892791.0,267967.0,38163.0,0.8340000000000001,
2021-02-17,West Virginia,396009.0,441500.0,251627.0,144370.0,9062.0,0.897,
2021-02-17,Rhode Island,151436.0,234500.0,103283.0,48089.0,3782.0,0.6459999999999999,
2021-02-17,New York State,3178252.0,4018450.0,2138943.0,955337.0,91775.0,0.7909999999999999,
2021-02-17,Maine,242445.0,321850.0,174543.0,65928.0,7028.0,0.753,
2021-02-17,Northern Mariana Islands,14743.0,29650.0,9043.0,5691.0,316.0,0.49700000000000005,
2021-02-17,Pennsylvania,1950185.0,2717400.0,1445138.0,498866.0,58875.0,0.718,
2021-02-17,Tennessee,999517.0,1404675.0,680454.0,314957.0,22833.0,0.7120000000000001,
2021-02-17,Oklahoma,696437.0,816650.0,485563.0,206905.0,12862.0,0.853,
2021-02-17,Illinois,1996099.0,2694700.0,1531557.0,431310.0,65188.0,0.741,
2021-02-17,Maryland,903172.0,1247775.0,648414.0,253696.0,26002.0,0.7240000000000001,
2021-02-17,Veterans Health,1720294.0,2080550.0,1230159.0,488912.0,56780.0,0.8270000000000001,
2021-02-17,Kansas,405166.0,581975.0,295950.0,106249.0,12215.0,0.696,
2021-02-17,Nevada,453012.0,593275.0,340695.0,109852.0,12383.0,0.764,
2021-02-18,New Hampshire,226863.0,321625.0,157078.0,69617.0,6109.0,0.705,
2021-02-18,Virginia,1503786.0,1714800.0,1076555.0,396059.0,40084.0,0.877,
2021-02-18,Missouri,915475.0,1144775.0,646707.0,259295.0,31498.0,0.8,
2021-02-18,Guam,42671.0,51300.0,29055.0,13311.0,1240.0,0.8320000000000001,
2021-02-18,Republic of Palau,5314.0,9200.0,3347.0,1967.0,212.0,0.578,
2021-02-18,Kansas,417825.0,581975.0,302165.0,112651.0,12129.0,0.718,
2021-02-18,Delaware,159845.0,189050.0,121487.0,37499.0,3782.0,0.846,
2021-02-18,Bureau of Prisons,49050.0,45725.0,31146.0,17789.0,696.0,1.073,
2021-02-18,Tennessee,1014351.0,1410500.0,691486.0,318673.0,21143.0,0.7190000000000001,
2021-02-18,South Carolina,778113.0,939350.0,562999.0,201703.0,21374.0,0.828,
2021-02-18,Northern Mariana Islands,15112.0,29650.0,9187.0,5915.0,341.0,0.51,
2021-02-18,Massachusetts,1214821.0,1526150.0,912258.0,299871.0,41458.0,0.7959999999999999,
2021-02-18,Vermont,118184.0,151350.0,79606.0,38381.0,3039.0,0.7809999999999999,
2021-02-18,Puerto Rico,408058.0,733200.0,284163.0,122443.0,10157.0,0.557,
2021-02-18,Marshall Islands,6760.0,21000.0,5858.0,856.0,190.0,0.322,
2021-02-18,Louisiana,795511.0,928425.0,533933.0,259851.0,22356.0,0.857,
2021-02-18,Wyoming,105426.0,127075.0,74983.0,30110.0,3702.0,0.83,
2021-02-18,Oklahoma,700440.0,816650.0,487252.0,209203.0,10297.0,0.858,
2021-02-18,Oregon,708570.0,878600.0,496092.0,209930.0,17076.0,0.8059999999999999,
2021-02-18,Arizona,1202770.0,1396475.0,914468.0,283955.0,37314.0,0.861,
2021-02-18,Mississippi,438364.0,616050.0,318006.0,119684.0,10423.0,0.7120000000000001,
2021-02-18,Dept of Defense,791494.0,1146200.0,580821.0,200272.0,16009.0,0.691,
2021-02-18,New Jersey,1542174.0,1790200.0,1103016.0,433066.0,49357.0,0.861,
2021-02-18,American Samoa,16269.0,29450.0,10267.0,5989.0,394.0,0.552,
2021-02-18,Indian Health Svc,401516.0,698000.0,289605.0,106026.0,10883.0,0.575,
2021-02-18,Rhode Island,159931.0,234500.0,108152.0,51711.0,4571.0,0.682,
2021-02-18,Montana,190070.0,208225.0,136359.0,53250.0,5819.0,0.9129999999999999,
2021-02-18,Alaska,199151.0,271550.0,133491.0,65245.0,5268.0,0.733,
2021-02-18,Veterans Health,1773677.0,2111750.0,1251428.0,521010.0,56617.0,0.84,
2021-02-18,Indiana,1125976.0,1452900.0,803800.0,320425.0,41992.0,0.775,
2021-02-18,Washington,1255764.0,1500325.0,914138.0,327192.0,30817.0,0.8370000000000001,
2021-02-18,Florida,3819224.0,4700950.0,2562863.0,1231696.0,123071.0,0.812,
2021-02-18,Maine,242445.0,321850.0,174543.0,65928.0,7028.0,0.753,
2021-02-18,Ohio,1861434.0,2402050.0,1343458.0,514513.0,57466.0,0.775,
2021-02-18,North Carolina,1782267.0,2119250.0,1238992.0,540933.0,57088.0,0.841,
2021-02-18,Arkansas,490737.0,664225.0,346623.0,140662.0,8562.0,0.7390000000000001,
2021-02-18,Long Term Care,6181996.0,,,,119032.0,,
2021-02-18,Nevada,466981.0,593275.0,346585.0,117870.0,12558.0,0.787,
2021-02-18,Maryland,930567.0,1249925.0,664228.0,265183.0,26441.0,0.7440000000000001,
2021-02-18,Pennsylvania,2002786.0,2731050.0,1478146.0,518285.0,58330.0,0.733,
2021-02-18,Federated States of Micronesia,11119.0,30000.0,9321.0,1761.0,393.0,0.371,
2021-02-18,Alabama,672038.0,1032175.0,505660.0,165104.0,18400.0,0.6509999999999999,
2021-02-18,New York State,3253874.0,4022525.0,2176004.0,993790.0,90449.0,0.809,
2021-02-18,Nebraska,305057.0,427000.0,206790.0,96439.0,8168.0,0.7140000000000001,
2021-02-18,Illinois,2037388.0,2706400.0,1557154.0,446598.0,61794.0,0.753,
2021-02-18,Kentucky,726168.0,950600.0,517316.0,205575.0,16853.0,0.764,
2021-02-18,South Dakota,171175.0,197050.0,116461.0,54611.0,4206.0,0.8690000000000001,
2021-02-18,West Virginia,403532.0,441500.0,254778.0,148742.0,8965.0,0.914,
2021-02-18,North Dakota,156751.0,163150.0,104196.0,50438.0,3305.0,0.961,
2021-02-18,United States,57737767.0,73377450.0,41021049.0,16162358.0,1621071.0,0.787,
2021-02-18,Wisconsin,1040145.0,1243125.0,762117.0,266163.0,30553.0,0.8370000000000001,
2021-02-18,District of Columbia,,,,,3844.0,,
2021-02-18,Texas,4333726.0,5258675.0,3071010.0,1259237.0,89324.0,0.8240000000000001,
2021-02-18,Connecticut,767183.0,922075.0,525133.0,231795.0,23848.0,0.8320000000000001,
2021-02-18,Hawaii,247392.0,320950.0,174151.0,73236.0,6682.0,0.7709999999999999,
2021-02-18,Michigan,1718790.0,2174800.0,1155117.0,545553.0,43820.0,0.79,
2021-02-18,Georgia,1569216.0,2145525.0,1073929.0,462570.0,42314.0,0.731,
2021-02-18,Virgin Islands,13648.0,26425.0,9473.0,4175.0,354.0,0.516,
2021-02-18,New Mexico,456034.0,454450.0,306504.0,144049.0,12310.0,1.003,
2021-02-18,Utah,551742.0,618325.0,322861.0,126080.0,5925.0,0.892,
2021-02-18,California,6496140.0,8722400.0,4865151.0,1581541.0,194468.0,0.745,
2021-02-18,Minnesota,957275.0,1200250.0,696510.0,257283.0,29002.0,0.7979999999999999,
2021-02-18,Iowa,507650.0,648600.0,377848.0,124111.0,17183.0,0.7829999999999999,
2021-02-18,Colorado,1053041.0,1282300.0,724699.0,322769.0,33990.0,0.821,
2021-02-18,Idaho,278474.0,336650.0,195596.0,71408.0,9202.0,0.8270000000000001,
2021-02-19,American Samoa,16269.0,29450.0,10267.0,5989.0,177.0,0.552,
2021-02-19,California,6964603.0,9164130.0,5159868.0,1753917.0,231928.0,0.76,
2021-02-19,Indiana,1194094.0,1487400.0,841694.0,350440.0,45789.0,0.8029999999999999,
2021-02-19,Maine,268162.0,335375.0,190220.0,75845.0,10702.0,0.8,
2021-02-19,Illinois,2174539.0,2883925.0,1647720.0,492551.0,71364.0,0.754,
2021-02-19,District of Columbia,,,,,3844.0,,
2021-02-19,Arizona,1376405.0,1679175.0,1036237.0,335248.0,55158.0,0.82,
2021-02-19,Missouri,1014248.0,1222875.0,708969.0,295456.0,42395.0,0.8290000000000001,
2021-02-19,Maryland,1011323.0,1435375.0,709862.0,300029.0,33219.0,0.705,
2021-02-19,Nebraska,347754.0,472325.0,235260.0,110603.0,12550.0,0.736,
2021-02-19,Massachusetts,1316402.0,1580500.0,987512.0,326108.0,50527.0,0.833,
2021-02-19,Bureau of Prisons,49913.0,47675.0,31519.0,18276.0,614.0,1.047,
2021-02-19,Kentucky,779109.0,998250.0,547573.0,228157.0,20370.0,0.78,
2021-02-19,Puerto Rico,448755.0,764700.0,308150.0,139129.0,15971.0,0.5870000000000001,
2021-02-19,Florida,4198451.0,4971575.0,2793123.0,1378573.0,140344.0,0.8440000000000001,
2021-02-19,New Mexico,562580.0,599575.0,379606.0,177122.0,24825.0,0.938,
